year,state,state_name,sex,age,ERP
2009,8,Australian Capital Territory,M,60,8658
2009,8,Australian Capital Territory,M,65,5668
2009,8,Australian Capital Territory,M,70,4059
2009,8,Australian Capital Territory,M,75,2906
2009,8,Australian Capital Territory,M,80,2075
2009,8,Australian Capital Territory,M,85,1445
2010,1,New South Wales,F,0,230965
2010,1,New South Wales,F,5,214084
2010,1,New South Wales,F,10,216762
2010,1,New South Wales,F,15,225295
2010,1,New South Wales,F,20,244400
2010,1,New South Wales,F,25,257879
2010,1,New South Wales,F,30,245126
2010,1,New South Wales,F,35,261302
2010,1,New South Wales,F,40,245312
2010,1,New South Wales,F,45,253771
2010,1,New South Wales,F,50,239366
2010,1,New South Wales,F,55,214077
2010,1,New South Wales,F,60,194857
2010,1,New South Wales,F,65,152425
2010,1,New South Wales,F,70,122350
2010,1,New South Wales,F,75,101769
2010,1,New South Wales,F,80,86983
2010,1,New South Wales,F,85,89462
2010,1,New South Wales,M,0,243276
2010,1,New South Wales,M,5,226987
2010,1,New South Wales,M,10,228719
2010,1,New South Wales,M,15,238440
2010,1,New South Wales,M,20,255884
2010,1,New South Wales,M,25,261801
2010,1,New South Wales,M,30,243765
2010,1,New South Wales,M,35,255969
2010,1,New South Wales,M,40,240016
2010,1,New South Wales,M,45,249320
2010,1,New South Wales,M,50,235149
2010,1,New South Wales,M,55,210685
2010,1,New South Wales,M,60,195149
2010,1,New South Wales,M,65,150099
2010,1,New South Wales,M,70,115964
2010,1,New South Wales,M,75,86977
2010,1,New South Wales,M,80,64280
2010,1,New South Wales,M,85,45627
2010,2,Victoria,F,0,170356
2010,2,Victoria,F,5,158571
2010,2,Victoria,F,10,160659
2010,2,Victoria,F,15,174085
2010,2,Victoria,F,20,200015
2010,2,Victoria,F,25,205102
2010,2,Victoria,F,30,190454
2010,2,Victoria,F,35,204030
2010,2,Victoria,F,40,196525
2010,2,Victoria,F,45,192959
2010,2,Victoria,F,50,180852
2010,2,Victoria,F,55,161753
2010,2,Victoria,F,60,147428
2010,2,Victoria,F,65,113011
2010,2,Victoria,F,70,91646
2010,2,Victoria,F,75,76598
2010,2,Victoria,F,80,65493
2010,2,Victoria,F,85,65967
2010,2,Victoria,M,0,179221
2010,2,Victoria,M,5,166736
2010,2,Victoria,M,10,169452
2010,2,Victoria,M,15,183305
2010,2,Victoria,M,20,212983
2010,2,Victoria,M,25,210748
2010,2,Victoria,M,30,190457
2010,2,Victoria,M,35,197802
2010,2,Victoria,M,40,191272
2010,2,Victoria,M,45,187460
2010,2,Victoria,M,50,175828
2010,2,Victoria,M,55,156094
2010,2,Victoria,M,60,142946
2010,2,Victoria,M,65,108901
2010,2,Victoria,M,70,85365
2010,2,Victoria,M,75,64692
2010,2,Victoria,M,80,48271
2010,2,Victoria,M,85,34064
2010,3,Queensland,F,0,147455
2010,3,Queensland,F,5,139717
2010,3,Queensland,F,10,142175
2010,3,Queensland,F,15,147793
2010,3,Queensland,F,20,156840
2010,3,Queensland,F,25,158302
2010,3,Queensland,F,30,148077
2010,3,Queensland,F,35,162365
2010,3,Queensland,F,40,155414
2010,3,Queensland,F,45,157471
2010,3,Queensland,F,50,145380
2010,3,Queensland,F,55,129759
2010,3,Queensland,F,60,118326
2010,3,Queensland,F,65,89969
2010,3,Queensland,F,70,66704
2010,3,Queensland,F,75,52597
2010,3,Queensland,F,80,43408
2010,3,Queensland,F,85,43589
2010,3,Queensland,M,0,156741
2010,3,Queensland,M,5,147372
2010,3,Queensland,M,10,148992
2010,3,Queensland,M,15,154329
2010,3,Queensland,M,20,161679
2010,3,Queensland,M,25,163408
2010,3,Queensland,M,30,146225
2010,3,Queensland,M,35,160312
2010,3,Queensland,M,40,152715
2010,3,Queensland,M,45,153658
2010,3,Queensland,M,50,142827
2010,3,Queensland,M,55,129391
2010,3,Queensland,M,60,120818
2010,3,Queensland,M,65,91286
2010,3,Queensland,M,70,66720
2010,3,Queensland,M,75,46598
2010,3,Queensland,M,80,32972
2010,3,Queensland,M,85,23360
2010,4,South Australia,F,0,47543
2010,4,South Australia,F,5,45902
2010,4,South Australia,F,10,48460
2010,4,South Australia,F,15,51816
2010,4,South Australia,F,20,55964
2010,4,South Australia,F,25,54286
2010,4,South Australia,F,30,49696
2010,4,South Australia,F,35,54762
2010,4,South Australia,F,40,56312
2010,4,South Australia,F,45,58552
2010,4,South Australia,F,50,56750
2010,4,South Australia,F,55,52276
2010,4,South Australia,F,60,48706
2010,4,South Australia,F,65,37313
2010,4,South Australia,F,70,30536
2010,4,South Australia,F,75,25691
2010,4,South Australia,F,80,23050
2010,4,South Australia,F,85,24342
2010,4,South Australia,M,0,49734
2010,4,South Australia,M,5,47945
2010,4,South Australia,M,10,50734
2010,4,South Australia,M,15,54544
2010,4,South Australia,M,20,59009
2010,4,South Australia,M,25,56439
2010,4,South Australia,M,30,50555
2010,4,South Australia,M,35,54917
2010,4,South Australia,M,40,56406
2010,4,South Australia,M,45,57936
2010,4,South Australia,M,50,55396
2010,4,South Australia,M,55,50513
2010,4,South Australia,M,60,47217
2010,4,South Australia,M,65,35518
2010,4,South Australia,M,70,27854
2010,4,South Australia,M,75,21518
2010,4,South Australia,M,80,16952
2010,4,South Australia,M,85,12178
2010,5,Western Australia,F,0,75045
2010,5,Western Australia,F,5,70076
2010,5,Western Australia,F,10,72014
2010,5,Western Australia,F,15,75043
2010,5,Western Australia,F,20,83264
2010,5,Western Australia,F,25,83755
2010,5,Western Australia,F,30,77956
2010,5,Western Australia,F,35,83665
2010,5,Western Australia,F,40,82225
2010,5,Western Australia,F,45,82197
2010,5,Western Australia,F,50,76767
2010,5,Western Australia,F,55,68007
2010,5,Western Australia,F,60,58814
2010,5,Western Australia,F,65,43307
2010,5,Western Australia,F,70,33994
2010,5,Western Australia,F,75,27117
2010,5,Western Australia,F,80,21833
2010,5,Western Australia,F,85,21702
2010,5,Western Australia,M,0,78470
2010,5,Western Australia,M,5,72976
2010,5,Western Australia,M,10,75590
2010,5,Western Australia,M,15,78959
2010,5,Western Australia,M,20,90043
2010,5,Western Australia,M,25,91149
2010,5,Western Australia,M,30,80860
2010,5,Western Australia,M,35,85585
2010,5,Western Australia,M,40,84227
2010,5,Western Australia,M,45,83120
2010,5,Western Australia,M,50,77151
2010,5,Western Australia,M,55,68188
2010,5,Western Australia,M,60,60456
2010,5,Western Australia,M,65,43814
2010,5,Western Australia,M,70,32633
2010,5,Western Australia,M,75,23252
2010,5,Western Australia,M,80,16359
2010,5,Western Australia,M,85,11232
2010,6,Tasmania,F,0,15716
2010,6,Tasmania,F,5,14914
2010,6,Tasmania,F,10,16129
2010,6,Tasmania,F,15,16504
2010,6,Tasmania,F,20,15700
2010,6,Tasmania,F,25,15135
2010,6,Tasmania,F,30,14328
2010,6,Tasmania,F,35,16952
2010,6,Tasmania,F,40,17248
2010,6,Tasmania,F,45,18740
2010,6,Tasmania,F,50,18565
2010,6,Tasmania,F,55,17190
2010,6,Tasmania,F,60,15986
2010,6,Tasmania,F,65,12364
2010,6,Tasmania,F,70,9628
2010,6,Tasmania,F,75,7873
2010,6,Tasmania,F,80,6361
2010,6,Tasmania,F,85,6561
2010,6,Tasmania,M,0,16751
2010,6,Tasmania,M,5,16018
2010,6,Tasmania,M,10,17125
2010,6,Tasmania,M,15,17710
2010,6,Tasmania,M,20,16670
2010,6,Tasmania,M,25,15029
2010,6,Tasmania,M,30,14013
2010,6,Tasmania,M,35,16020
2010,6,Tasmania,M,40,16725
2010,6,Tasmania,M,45,18276
2010,6,Tasmania,M,50,18375
2010,6,Tasmania,M,55,17126
2010,6,Tasmania,M,60,16133
2010,6,Tasmania,M,65,12521
2010,6,Tasmania,M,70,9407
2010,6,Tasmania,M,75,6827
2010,6,Tasmania,M,80,4874
2010,6,Tasmania,M,85,3353
2010,7,Northern Territory,F,0,9093
2010,7,Northern Territory,F,5,8594
2010,7,Northern Territory,F,10,7822
2010,7,Northern Territory,F,15,7763
2010,7,Northern Territory,F,20,8851
2010,7,Northern Territory,F,25,10471
2010,7,Northern Territory,F,30,9150
2010,7,Northern Territory,F,35,9042
2010,7,Northern Territory,F,40,8281
2010,7,Northern Territory,F,45,7733
2010,7,Northern Territory,F,50,7014
2010,7,Northern Territory,F,55,5828
2010,7,Northern Territory,F,60,4009
2010,7,Northern Territory,F,65,2423
2010,7,Northern Territory,F,70,1377
2010,7,Northern Territory,F,75,855
2010,7,Northern Territory,F,80,545
2010,7,Northern Territory,F,85,411
2010,7,Northern Territory,M,0,9678
2010,7,Northern Territory,M,5,8986
2010,7,Northern Territory,M,10,8622
2010,7,Northern Territory,M,15,8735
2010,7,Northern Territory,M,20,10791
2010,7,Northern Territory,M,25,11305
2010,7,Northern Territory,M,30,9558
2010,7,Northern Territory,M,35,9695
2010,7,Northern Territory,M,40,8773
2010,7,Northern Territory,M,45,8438
2010,7,Northern Territory,M,50,7566
2010,7,Northern Territory,M,55,6629
2010,7,Northern Territory,M,60,5201
2010,7,Northern Territory,M,65,3120
2010,7,Northern Territory,M,70,1791
2010,7,Northern Territory,M,75,892
2010,7,Northern Territory,M,80,521
2010,7,Northern Territory,M,85,215
2010,8,Australian Capital Territory,F,0,11451
2010,8,Australian Capital Territory,F,5,10315
2010,8,Australian Capital Territory,F,10,10372
2010,8,Australian Capital Territory,F,15,12354
2010,8,Australian Capital Territory,F,20,15893
2010,8,Australian Capital Territory,F,25,15884
2010,8,Australian Capital Territory,F,30,13771
2010,8,Australian Capital Territory,F,35,14038
2010,8,Australian Capital Territory,F,40,12828
2010,8,Australian Capital Territory,F,45,12703
2010,8,Australian Capital Territory,F,50,12050
2010,8,Australian Capital Territory,F,55,10647
2010,8,Australian Capital Territory,F,60,9183
2010,8,Australian Capital Territory,F,65,6316
2010,8,Australian Capital Territory,F,70,4614
2010,8,Australian Capital Territory,F,75,3537
2010,8,Australian Capital Territory,F,80,2975
2010,8,Australian Capital Territory,F,85,2975
2010,8,Australian Capital Territory,M,0,12382
2010,8,Australian Capital Territory,M,5,10804
2010,8,Australian Capital Territory,M,10,10673
2010,8,Australian Capital Territory,M,15,13166
2010,8,Australian Capital Territory,M,20,16775
2010,8,Australian Capital Territory,M,25,16182
2010,8,Australian Capital Territory,M,30,13959
2010,8,Australian Capital Territory,M,35,13854
2010,8,Australian Capital Territory,M,40,12594
2010,8,Australian Capital Territory,M,45,12217
2010,8,Australian Capital Territory,M,50,11353
2010,8,Australian Capital Territory,M,55,10024
2010,8,Australian Capital Territory,M,60,9032
2010,8,Australian Capital Territory,M,65,5933
2010,8,Australian Capital Territory,M,70,4267
2010,8,Australian Capital Territory,M,75,2997
2010,8,Australian Capital Territory,M,80,2099
2010,8,Australian Capital Territory,M,85,1549
2011,1,New South Wales,F,0,230369
2011,1,New South Wales,F,5,217325
2011,1,New South Wales,F,10,216714
2011,1,New South Wales,F,15,223296
2011,1,New South Wales,F,20,245223
2011,1,New South Wales,F,25,259683
2011,1,New South Wales,F,30,249725
2011,1,New South Wales,F,35,256338
2011,1,New South Wales,F,40,253126
2011,1,New South Wales,F,45,249852
2011,1,New South Wales,F,50,245120
2011,1,New South Wales,F,55,218765
2011,1,New South Wales,F,60,199584
2011,1,New South Wales,F,65,159549
2011,1,New South Wales,F,70,125178
2011,1,New South Wales,F,75,103000
2011,1,New South Wales,F,80,87965
2011,1,New South Wales,F,85,92608
2011,1,New South Wales,M,0,243036
2011,1,New South Wales,M,5,230648
2011,1,New South Wales,M,10,229235
2011,1,New South Wales,M,15,237374
2011,1,New South Wales,M,20,254242
2011,1,New South Wales,M,25,262888
2011,1,New South Wales,M,30,248660
2011,1,New South Wales,M,35,251928
2011,1,New South Wales,M,40,246411
2011,1,New South Wales,M,45,245601
2011,1,New South Wales,M,50,240359
2011,1,New South Wales,M,55,214741
2011,1,New South Wales,M,60,199382
2011,1,New South Wales,M,65,157800
2011,1,New South Wales,M,70,120075
2011,1,New South Wales,M,75,88542
2011,1,New South Wales,M,80,65898
2011,1,New South Wales,M,85,48289
2011,2,Victoria,F,0,171138
2011,2,Victoria,F,5,162249
2011,2,Victoria,F,10,160652
2011,2,Victoria,F,15,172925
2011,2,Victoria,F,20,201429
2011,2,Victoria,F,25,210211
2011,2,Victoria,F,30,196065
2011,2,Victoria,F,35,200026
2011,2,Victoria,F,40,203455
2011,2,Victoria,F,45,192627
2011,2,Victoria,F,50,184788
2011,2,Victoria,F,55,165471
2011,2,Victoria,F,60,151770
2011,2,Victoria,F,65,118656
2011,2,Victoria,F,70,93377
2011,2,Victoria,F,75,77493
2011,2,Victoria,F,80,66075
2011,2,Victoria,F,85,68451
2011,2,Victoria,M,0,180813
2011,2,Victoria,M,5,170480
2011,2,Victoria,M,10,169404
2011,2,Victoria,M,15,181658
2011,2,Victoria,M,20,211018
2011,2,Victoria,M,25,214583
2011,2,Victoria,M,30,195753
2011,2,Victoria,M,35,195251
2011,2,Victoria,M,40,196896
2011,2,Victoria,M,45,186645
2011,2,Victoria,M,50,179035
2011,2,Victoria,M,55,160162
2011,2,Victoria,M,60,145827
2011,2,Victoria,M,65,114224
2011,2,Victoria,M,70,88377
2011,2,Victoria,M,75,65642
2011,2,Victoria,M,80,49252
2011,2,Victoria,M,85,35939
2011,3,Queensland,F,0,147939
2011,3,Queensland,F,5,142847
2011,3,Queensland,F,10,143465
2011,3,Queensland,F,15,147927
2011,3,Queensland,F,20,158933
2011,3,Queensland,F,25,161562
2011,3,Queensland,F,30,150975
2011,3,Queensland,F,35,159972
2011,3,Queensland,F,40,161462
2011,3,Queensland,F,45,156552
2011,3,Queensland,F,50,149603
2011,3,Queensland,F,55,132437
2011,3,Queensland,F,60,121806
2011,3,Queensland,F,65,95034
2011,3,Queensland,F,70,69458
2011,3,Queensland,F,75,53413
2011,3,Queensland,F,80,44150
2011,3,Queensland,F,85,45284
2011,3,Queensland,M,0,156391
2011,3,Queensland,M,5,150901
2011,3,Queensland,M,10,150295
2011,3,Queensland,M,15,154934
2011,3,Queensland,M,20,162837
2011,3,Queensland,M,25,165381
2011,3,Queensland,M,30,150039
2011,3,Queensland,M,35,157473
2011,3,Queensland,M,40,158701
2011,3,Queensland,M,45,152761
2011,3,Queensland,M,50,146561
2011,3,Queensland,M,55,131660
2011,3,Queensland,M,60,123606
2011,3,Queensland,M,65,96189
2011,3,Queensland,M,70,69939
2011,3,Queensland,M,75,47873
2011,3,Queensland,M,80,33823
2011,3,Queensland,M,85,24595
2011,4,South Australia,F,0,47780
2011,4,South Australia,F,5,46297
2011,4,South Australia,F,10,48112
2011,4,South Australia,F,15,51543
2011,4,South Australia,F,20,55923
2011,4,South Australia,F,25,55352
2011,4,South Australia,F,30,50500
2011,4,South Australia,F,35,53121
2011,4,South Australia,F,40,57154
2011,4,South Australia,F,45,57673
2011,4,South Australia,F,50,57689
2011,4,South Australia,F,55,52757
2011,4,South Australia,F,60,49852
2011,4,South Australia,F,65,39309
2011,4,South Australia,F,70,30974
2011,4,South Australia,F,75,25596
2011,4,South Australia,F,80,22950
2011,4,South Australia,F,85,25187
2011,4,South Australia,M,0,49646
2011,4,South Australia,M,5,48679
2011,4,South Australia,M,10,50145
2011,4,South Australia,M,15,54265
2011,4,South Australia,M,20,59129
2011,4,South Australia,M,25,57387
2011,4,South Australia,M,30,51412
2011,4,South Australia,M,35,53247
2011,4,South Australia,M,40,57449
2011,4,South Australia,M,45,57081
2011,4,South Australia,M,50,56456
2011,4,South Australia,M,55,51119
2011,4,South Australia,M,60,48253
2011,4,South Australia,M,65,37334
2011,4,South Australia,M,70,28636
2011,4,South Australia,M,75,21744
2011,4,South Australia,M,80,16979
2011,4,South Australia,M,85,12884
2011,5,Western Australia,F,0,76478
2011,5,Western Australia,F,5,72559
2011,5,Western Australia,F,10,72998
2011,5,Western Australia,F,15,75240
2011,5,Western Australia,F,20,85545
2011,5,Western Australia,F,25,88461
2011,5,Western Australia,F,30,81396
2011,5,Western Australia,F,35,83311
2011,5,Western Australia,F,40,85735
2011,5,Western Australia,F,45,82412
2011,5,Western Australia,F,50,78733
2011,5,Western Australia,F,55,70326
2011,5,Western Australia,F,60,61634
2011,5,Western Australia,F,65,45311
2011,5,Western Australia,F,70,35144
2011,5,Western Australia,F,75,27955
2011,5,Western Australia,F,80,22407
2011,5,Western Australia,F,85,22714
2011,5,Western Australia,M,0,79937
2011,5,Western Australia,M,5,75097
2011,5,Western Australia,M,10,75992
2011,5,Western Australia,M,15,79167
2011,5,Western Australia,M,20,91793
2011,5,Western Australia,M,25,96883
2011,5,Western Australia,M,30,84845
2011,5,Western Australia,M,35,85432
2011,5,Western Australia,M,40,87785
2011,5,Western Australia,M,45,83732
2011,5,Western Australia,M,50,79137
2011,5,Western Australia,M,55,69987
2011,5,Western Australia,M,60,62826
2011,5,Western Australia,M,65,45949
2011,5,Western Australia,M,70,33935
2011,5,Western Australia,M,75,23712
2011,5,Western Australia,M,80,16917
2011,5,Western Australia,M,85,11924
2011,6,Tasmania,F,0,15317
2011,6,Tasmania,F,5,14953
2011,6,Tasmania,F,10,15996
2011,6,Tasmania,F,15,16245
2011,6,Tasmania,F,20,15762
2011,6,Tasmania,F,25,15174
2011,6,Tasmania,F,30,14486
2011,6,Tasmania,F,35,16277
2011,6,Tasmania,F,40,17656
2011,6,Tasmania,F,45,18110
2011,6,Tasmania,F,50,18992
2011,6,Tasmania,F,55,17482
2011,6,Tasmania,F,60,16361
2011,6,Tasmania,F,65,12928
2011,6,Tasmania,F,70,9904
2011,6,Tasmania,F,75,7928
2011,6,Tasmania,F,80,6386
2011,6,Tasmania,F,85,6736
2011,6,Tasmania,M,0,16504
2011,6,Tasmania,M,5,16135
2011,6,Tasmania,M,10,17018
2011,6,Tasmania,M,15,17642
2011,6,Tasmania,M,20,16641
2011,6,Tasmania,M,25,15303
2011,6,Tasmania,M,30,14047
2011,6,Tasmania,M,35,15526
2011,6,Tasmania,M,40,17117
2011,6,Tasmania,M,45,17731
2011,6,Tasmania,M,50,18584
2011,6,Tasmania,M,55,17443
2011,6,Tasmania,M,60,16666
2011,6,Tasmania,M,65,13130
2011,6,Tasmania,M,70,9904
2011,6,Tasmania,M,75,6883
2011,6,Tasmania,M,80,4948
2011,6,Tasmania,M,85,3568
2011,7,Northern Territory,F,0,8883
2011,7,Northern Territory,F,5,8582
2011,7,Northern Territory,F,10,7919
2011,7,Northern Territory,F,15,7481
2011,7,Northern Territory,F,20,8878
2011,7,Northern Territory,F,25,10416
2011,7,Northern Territory,F,30,9310
2011,7,Northern Territory,F,35,8813
2011,7,Northern Territory,F,40,8582
2011,7,Northern Territory,F,45,7657
2011,7,Northern Territory,F,50,7200
2011,7,Northern Territory,F,55,5902
2011,7,Northern Territory,F,60,4267
2011,7,Northern Territory,F,65,2527
2011,7,Northern Territory,F,70,1525
2011,7,Northern Territory,F,75,883
2011,7,Northern Territory,F,80,574
2011,7,Northern Territory,F,85,410
2011,7,Northern Territory,M,0,9609
2011,7,Northern Territory,M,5,8993
2011,7,Northern Territory,M,10,8648
2011,7,Northern Territory,M,15,8615
2011,7,Northern Territory,M,20,10501
2011,7,Northern Territory,M,25,11513
2011,7,Northern Territory,M,30,9841
2011,7,Northern Territory,M,35,9450
2011,7,Northern Territory,M,40,9106
2011,7,Northern Territory,M,45,8348
2011,7,Northern Territory,M,50,7776
2011,7,Northern Territory,M,55,6711
2011,7,Northern Territory,M,60,5450
2011,7,Northern Territory,M,65,3225
2011,7,Northern Territory,M,70,1964
2011,7,Northern Territory,M,75,947
2011,7,Northern Territory,M,80,566
2011,7,Northern Territory,M,85,220
2011,8,Australian Capital Territory,F,0,11620
2011,8,Australian Capital Territory,F,5,10526
2011,8,Australian Capital Territory,F,10,10378
2011,8,Australian Capital Territory,F,15,12149
2011,8,Australian Capital Territory,F,20,16426
2011,8,Australian Capital Territory,F,25,16153
2011,8,Australian Capital Territory,F,30,14419
2011,8,Australian Capital Territory,F,35,13764
2011,8,Australian Capital Territory,F,40,13230
2011,8,Australian Capital Territory,F,45,12712
2011,8,Australian Capital Territory,F,50,12221
2011,8,Australian Capital Territory,F,55,10698
2011,8,Australian Capital Territory,F,60,9485
2011,8,Australian Capital Territory,F,65,6666
2011,8,Australian Capital Territory,F,70,4800
2011,8,Australian Capital Territory,F,75,3651
2011,8,Australian Capital Territory,F,80,2946
2011,8,Australian Capital Territory,F,85,3145
2011,8,Australian Capital Territory,M,0,12512
2011,8,Australian Capital Territory,M,5,11185
2011,8,Australian Capital Territory,M,10,10708
2011,8,Australian Capital Territory,M,15,12830
2011,8,Australian Capital Territory,M,20,17086
2011,8,Australian Capital Territory,M,25,16756
2011,8,Australian Capital Territory,M,30,14387
2011,8,Australian Capital Territory,M,35,13745
2011,8,Australian Capital Territory,M,40,13155
2011,8,Australian Capital Territory,M,45,12117
2011,8,Australian Capital Territory,M,50,11612
2011,8,Australian Capital Territory,M,55,10139
2011,8,Australian Capital Territory,M,60,9086
2011,8,Australian Capital Territory,M,65,6360
2011,8,Australian Capital Territory,M,70,4430
2011,8,Australian Capital Territory,M,75,3058
2011,8,Australian Capital Territory,M,80,2184
2011,8,Australian Capital Territory,M,85,1646
2012,1,New South Wales,F,0,234124
2012,1,New South Wales,F,5,220957
2012,1,New South Wales,F,10,216027
2012,1,New South Wales,F,15,224228
2012,1,New South Wales,F,20,246563
2012,1,New South Wales,F,25,263291
2012,1,New South Wales,F,30,255441
2012,1,New South Wales,F,35,251795
2012,1,New South Wales,F,40,260511
2012,1,New South Wales,F,45,246708
2012,1,New South Wales,F,50,248920
2012,1,New South Wales,F,55,223577
2012,1,New South Wales,F,60,199867
2012,1,New South Wales,F,65,169937
2012,1,New South Wales,F,70,128731
2012,1,New South Wales,F,75,104197
2012,1,New South Wales,F,80,87374
2012,1,New South Wales,F,85,95596
2012,1,New South Wales,M,0,247469
2012,1,New South Wales,M,5,234736
2012,1,New South Wales,M,10,228283
2012,1,New South Wales,M,15,237440
2012,1,New South Wales,M,20,256224
2012,1,New South Wales,M,25,264849
2012,1,New South Wales,M,30,255021
2012,1,New South Wales,M,35,248345
2012,1,New South Wales,M,40,252802
2012,1,New South Wales,M,45,241505
2012,1,New South Wales,M,50,243804
2012,1,New South Wales,M,55,218815
2012,1,New South Wales,M,60,197795
2012,1,New South Wales,M,65,167973
2012,1,New South Wales,M,70,123212
2012,1,New South Wales,M,75,90885
2012,1,New South Wales,M,80,66471
2012,1,New South Wales,M,85,50771
2012,2,Victoria,F,0,176363
2012,2,Victoria,F,5,166300
2012,2,Victoria,F,10,161667
2012,2,Victoria,F,15,174805
2012,2,Victoria,F,20,203561
2012,2,Victoria,F,25,216373
2012,2,Victoria,F,30,203651
2012,2,Victoria,F,35,197840
2012,2,Victoria,F,40,210121
2012,2,Victoria,F,45,193056
2012,2,Victoria,F,50,188800
2012,2,Victoria,F,55,169952
2012,2,Victoria,F,60,152195
2012,2,Victoria,F,65,127287
2012,2,Victoria,F,70,97168
2012,2,Victoria,F,75,78850
2012,2,Victoria,F,80,65688
2012,2,Victoria,F,85,71099
2012,2,Victoria,M,0,186246
2012,2,Victoria,M,5,175408
2012,2,Victoria,M,10,169920
2012,2,Victoria,M,15,183119
2012,2,Victoria,M,20,211688
2012,2,Victoria,M,25,220074
2012,2,Victoria,M,30,203669
2012,2,Victoria,M,35,195052
2012,2,Victoria,M,40,202120
2012,2,Victoria,M,45,186585
2012,2,Victoria,M,50,183051
2012,2,Victoria,M,55,163562
2012,2,Victoria,M,60,145989
2012,2,Victoria,M,65,122467
2012,2,Victoria,M,70,91586
2012,2,Victoria,M,75,67818
2012,2,Victoria,M,80,49716
2012,2,Victoria,M,85,38245
2012,3,Queensland,F,0,152249
2012,3,Queensland,F,5,146152
2012,3,Queensland,F,10,144225
2012,3,Queensland,F,15,148926
2012,3,Queensland,F,20,162604
2012,3,Queensland,F,25,165794
2012,3,Queensland,F,30,155232
2012,3,Queensland,F,35,157927
2012,3,Queensland,F,40,167389
2012,3,Queensland,F,45,156374
2012,3,Queensland,F,50,154059
2012,3,Queensland,F,55,135647
2012,3,Queensland,F,60,122241
2012,3,Queensland,F,65,102072
2012,3,Queensland,F,70,73093
2012,3,Queensland,F,75,54838
2012,3,Queensland,F,80,44389
2012,3,Queensland,F,85,46847
2012,3,Queensland,M,0,160065
2012,3,Queensland,M,5,154776
2012,3,Queensland,M,10,151609
2012,3,Queensland,M,15,156201
2012,3,Queensland,M,20,165752
2012,3,Queensland,M,25,168762
2012,3,Queensland,M,30,155382
2012,3,Queensland,M,35,155878
2012,3,Queensland,M,40,163592
2012,3,Queensland,M,45,152606
2012,3,Queensland,M,50,150474
2012,3,Queensland,M,55,133723
2012,3,Queensland,M,60,123428
2012,3,Queensland,M,65,103071
2012,3,Queensland,M,70,73247
2012,3,Queensland,M,75,49709
2012,3,Queensland,M,80,34408
2012,3,Queensland,M,85,25946
2012,4,South Australia,F,0,48634
2012,4,South Australia,F,5,47185
2012,4,South Australia,F,10,47797
2012,4,South Australia,F,15,51316
2012,4,South Australia,F,20,56103
2012,4,South Australia,F,25,56062
2012,4,South Australia,F,30,51787
2012,4,South Australia,F,35,51972
2012,4,South Australia,F,40,58207
2012,4,South Australia,F,45,56960
2012,4,South Australia,F,50,58324
2012,4,South Australia,F,55,53678
2012,4,South Australia,F,60,49639
2012,4,South Australia,F,65,42294
2012,4,South Australia,F,70,31837
2012,4,South Australia,F,75,25921
2012,4,South Australia,F,80,22505
2012,4,South Australia,F,85,25904
2012,4,South Australia,M,0,50985
2012,4,South Australia,M,5,49305
2012,4,South Australia,M,10,50031
2012,4,South Australia,M,15,54055
2012,4,South Australia,M,20,59303
2012,4,South Australia,M,25,58027
2012,4,South Australia,M,30,52646
2012,4,South Australia,M,35,52409
2012,4,South Australia,M,40,58162
2012,4,South Australia,M,45,56492
2012,4,South Australia,M,50,57007
2012,4,South Australia,M,55,51773
2012,4,South Australia,M,60,47746
2012,4,South Australia,M,65,40294
2012,4,South Australia,M,70,29389
2012,4,South Australia,M,75,22371
2012,4,South Australia,M,80,16961
2012,4,South Australia,M,85,13644
2012,5,Western Australia,F,0,79386
2012,5,Western Australia,F,5,75211
2012,5,Western Australia,F,10,73617
2012,5,Western Australia,F,15,75873
2012,5,Western Australia,F,20,87756
2012,5,Western Australia,F,25,94284
2012,5,Western Australia,F,30,85929
2012,5,Western Australia,F,35,83369
2012,5,Western Australia,F,40,88857
2012,5,Western Australia,F,45,83049
2012,5,Western Australia,F,50,80473
2012,5,Western Australia,F,55,72042
2012,5,Western Australia,F,60,62213
2012,5,Western Australia,F,65,48684
2012,5,Western Australia,F,70,36651
2012,5,Western Australia,F,75,28384
2012,5,Western Australia,F,80,22585
2012,5,Western Australia,F,85,23530
2012,5,Western Australia,M,0,83112
2012,5,Western Australia,M,5,78179
2012,5,Western Australia,M,10,76508
2012,5,Western Australia,M,15,80124
2012,5,Western Australia,M,20,93860
2012,5,Western Australia,M,25,103555
2012,5,Western Australia,M,30,91257
2012,5,Western Australia,M,35,85998
2012,5,Western Australia,M,40,91470
2012,5,Western Australia,M,45,84721
2012,5,Western Australia,M,50,80880
2012,5,Western Australia,M,55,71545
2012,5,Western Australia,M,60,62989
2012,5,Western Australia,M,65,49418
2012,5,Western Australia,M,70,35471
2012,5,Western Australia,M,75,24643
2012,5,Western Australia,M,80,17168
2012,5,Western Australia,M,85,12716
2012,6,Tasmania,F,0,15257
2012,6,Tasmania,F,5,14934
2012,6,Tasmania,F,10,15630
2012,6,Tasmania,F,15,16077
2012,6,Tasmania,F,20,15435
2012,6,Tasmania,F,25,15145
2012,6,Tasmania,F,30,14737
2012,6,Tasmania,F,35,15393
2012,6,Tasmania,F,40,17867
2012,6,Tasmania,F,45,17696
2012,6,Tasmania,F,50,19132
2012,6,Tasmania,F,55,17843
