year,state,sex,age,immig,emig
1984,6,F,10,40,30
1984,6,F,15,80,30
1984,6,F,20,150,130
1984,6,F,25,190,100
1984,6,F,30,120,70
1984,6,F,35,60,40
1984,6,F,40,30,20
1984,6,F,45,20,20
1984,6,F,50,20,0
1984,6,F,55,20,0
1984,6,F,60,20,0
1984,6,F,65,20,0
1984,6,F,70,20,0
1984,6,F,75,20,0
1984,6,F,80,10,0
1984,6,F,85,0,0
1984,6,M,0,70,40
1984,6,M,5,80,50
1984,6,M,10,60,30
1984,6,M,15,80,40
1984,6,M,20,120,100
1984,6,M,25,180,110
1984,6,M,30,110,80
1984,6,M,35,80,60
1984,6,M,40,50,30
1984,6,M,45,20,30
1984,6,M,50,20,0
1984,6,M,55,20,10
1984,6,M,60,20,10
1984,6,M,65,20,0
1984,6,M,70,0,0
1984,6,M,75,0,0
1984,6,M,80,0,0
1984,6,M,85,0,0
1984,7,F,0,90,40
1984,7,F,5,80,40
1984,7,F,10,60,50
1984,7,F,15,60,20
1984,7,F,20,100,50
1984,7,F,25,120,80
1984,7,F,30,110,60
1984,7,F,35,70,40
1984,7,F,40,40,30
1984,7,F,45,30,0
1984,7,F,50,20,0
1984,7,F,55,0,0
1984,7,F,60,0,0
1984,7,F,65,0,0
1984,7,F,70,20,0
1984,7,F,75,0,0
1984,7,F,80,0,0
1984,7,F,85,0,0
1984,7,M,0,80,40
1984,7,M,5,80,40
1984,7,M,10,60,40
1984,7,M,15,70,20
1984,7,M,20,100,70
1984,7,M,25,130,100
1984,7,M,30,120,100
1984,7,M,35,110,60
1984,7,M,40,60,70
1984,7,M,45,60,30
1984,7,M,50,40,30
1984,7,M,55,30,20
1984,7,M,60,0,0
1984,7,M,65,0,0
1984,7,M,70,0,0
1984,7,M,75,0,0
1984,7,M,80,0,0
1984,7,M,85,0,0
1984,8,F,0,220,250
1984,8,F,5,250,230
1984,8,F,10,230,200
1984,8,F,15,200,100
1984,8,F,20,210,210
1984,8,F,25,370,360
1984,8,F,30,340,350
1984,8,F,35,340,330
1984,8,F,40,170,160
1984,8,F,45,140,130
1984,8,F,50,90,70
1984,8,F,55,80,60
1984,8,F,60,60,50
1984,8,F,65,20,20
1984,8,F,70,0,0
1984,8,F,75,20,0
1984,8,F,80,0,0
1984,8,F,85,0,0
1984,8,M,0,230,210
1984,8,M,5,230,220
1984,8,M,10,240,190
1984,8,M,15,180,100
1984,8,M,20,210,180
1984,8,M,25,310,280
1984,8,M,30,310,330
1984,8,M,35,380,410
1984,8,M,40,250,230
1984,8,M,45,160,150
1984,8,M,50,130,150
1984,8,M,55,110,90
1984,8,M,60,50,40
1984,8,M,65,30,20
1984,8,M,70,10,0
1984,8,M,75,0,0
1984,8,M,80,0,0
1984,8,M,85,0,0
1985,1,F,0,2590,1330
1985,1,F,5,2480,1090
1985,1,F,10,2110,850
1985,1,F,15,2700,980
1985,1,F,20,4730,2790
1985,1,F,25,4870,2720
1985,1,F,30,3820,2100
1985,1,F,35,2710,1520
1985,1,F,40,1650,890
1985,1,F,45,1020,600
1985,1,F,50,860,460
1985,1,F,55,750,390
1985,1,F,60,810,460
1985,1,F,65,570,290
1985,1,F,70,390,230
1985,1,F,75,180,140
1985,1,F,80,100,70
1985,1,F,85,30,30
1985,1,M,0,2740,1380
1985,1,M,5,2670,1120
1985,1,M,10,2340,880
1985,1,M,15,2620,860
1985,1,M,20,4840,2640
1985,1,M,25,5140,2840
1985,1,M,30,4330,2270
1985,1,M,35,3670,1940
1985,1,M,40,2520,1380
1985,1,M,45,1570,850
1985,1,M,50,950,600
1985,1,M,55,790,470
1985,1,M,60,620,370
1985,1,M,65,510,250
1985,1,M,70,290,170
1985,1,M,75,140,70
1985,1,M,80,60,50
1985,1,M,85,20,0
1985,2,F,0,1660,750
1985,2,F,5,1530,670
1985,2,F,10,1360,540
1985,2,F,15,1800,650
1985,2,F,20,2880,1780
1985,2,F,25,3140,1580
1985,2,F,30,2390,1280
1985,2,F,35,1760,860
1985,2,F,40,1000,590
1985,2,F,45,670,390
1985,2,F,50,500,280
1985,2,F,55,530,320
1985,2,F,60,550,310
1985,2,F,65,360,180
1985,2,F,70,260,170
1985,2,F,75,150,120
1985,2,F,80,80,50
1985,2,F,85,0,20
1985,2,M,0,1820,790
1985,2,M,5,1790,730
1985,2,M,10,1570,550
1985,2,M,15,1890,590
1985,2,M,20,2850,1820
1985,2,M,25,3080,1690
1985,2,M,30,2650,1320
1985,2,M,35,2220,1210
1985,2,M,40,1420,790
1985,2,M,45,890,540
1985,2,M,50,670,400
1985,2,M,55,520,300
1985,2,M,60,470,270
1985,2,M,65,450,210
1985,2,M,70,240,120
1985,2,M,75,110,70
1985,2,M,80,50,30
1985,2,M,85,20,0
1985,3,F,0,790,490
1985,3,F,5,820,390
1985,3,F,10,730,280
1985,3,F,15,870,390
1985,3,F,20,1620,980
1985,3,F,25,1520,940
1985,3,F,30,1170,710
1985,3,F,35,890,510
1985,3,F,40,490,360
1985,3,F,45,400,180
1985,3,F,50,200,130
1985,3,F,55,200,140
1985,3,F,60,230,120
1985,3,F,65,150,70
1985,3,F,70,130,100
1985,3,F,75,50,30
1985,3,F,80,30,20
1985,3,F,85,0,0
1985,3,M,0,900,580
1985,3,M,5,800,470
1985,3,M,10,740,390
1985,3,M,15,910,330
1985,3,M,20,1660,960
1985,3,M,25,1510,1120
1985,3,M,30,1230,880
1985,3,M,35,1050,750
1985,3,M,40,650,440
1985,3,M,45,460,300
1985,3,M,50,290,170
1985,3,M,55,210,170
1985,3,M,60,210,150
1985,3,M,65,160,90
1985,3,M,70,100,60
1985,3,M,75,50,30
1985,3,M,80,20,10
1985,3,M,85,0,0
1985,4,F,0,420,200
1985,4,F,5,330,210
1985,4,F,10,310,130
1985,4,F,15,420,200
1985,4,F,20,680,510
1985,4,F,25,750,460
1985,4,F,30,530,300
1985,4,F,35,390,280
1985,4,F,40,230,130
1985,4,F,45,140,90
1985,4,F,50,130,90
1985,4,F,55,110,90
1985,4,F,60,140,80
1985,4,F,65,100,70
1985,4,F,70,90,60
1985,4,F,75,50,20
1985,4,F,80,20,0
1985,4,F,85,10,0
1985,4,M,0,510,220
1985,4,M,5,420,170
1985,4,M,10,320,140
1985,4,M,15,460,140
1985,4,M,20,660,470
1985,4,M,25,750,510
1985,4,M,30,650,360
1985,4,M,35,510,310
1985,4,M,40,280,250
1985,4,M,45,220,140
1985,4,M,50,120,100
1985,4,M,55,110,80
1985,4,M,60,110,100
1985,4,M,65,70,60
1985,4,M,70,90,50
1985,4,M,75,30,20
1985,4,M,80,30,10
1985,4,M,85,0,0
1985,5,F,0,880,390
1985,5,F,5,670,280
1985,5,F,10,600,230
1985,5,F,15,690,290
1985,5,F,20,1400,940
1985,5,F,25,1460,850
1985,5,F,30,1080,510
1985,5,F,35,810,390
1985,5,F,40,410,230
1985,5,F,45,300,180
1985,5,F,50,230,110
1985,5,F,55,220,120
1985,5,F,60,280,120
1985,5,F,65,220,100
1985,5,F,70,150,70
1985,5,F,75,110,30
1985,5,F,80,30,20
1985,5,F,85,10,0
1985,5,M,0,870,390
1985,5,M,5,740,280
1985,5,M,10,670,260
1985,5,M,15,690,320
1985,5,M,20,1300,800
1985,5,M,25,1420,890
1985,5,M,30,1170,630
1985,5,M,35,980,510
1985,5,M,40,600,300
1985,5,M,45,390,250
1985,5,M,50,280,150
1985,5,M,55,220,140
1985,5,M,60,250,110
1985,5,M,65,190,70
1985,5,M,70,110,50
1985,5,M,75,60,50
1985,5,M,80,20,0
1985,5,M,85,0,0
1985,6,F,0,70,50
1985,6,F,5,70,50
1985,6,F,10,40,50
1985,6,F,15,60,40
1985,6,F,20,160,150
1985,6,F,25,170,130
1985,6,F,30,110,70
1985,6,F,35,100,50
1985,6,F,40,40,30
1985,6,F,45,20,10
1985,6,F,50,0,0
1985,6,F,55,0,0
1985,6,F,60,30,10
1985,6,F,65,10,30
1985,6,F,70,20,0
1985,6,F,75,10,0
1985,6,F,80,0,0
1985,6,F,85,0,0
1985,6,M,0,80,40
1985,6,M,5,80,50
1985,6,M,10,40,20
1985,6,M,15,80,30
1985,6,M,20,160,140
1985,6,M,25,170,110
1985,6,M,30,130,90
1985,6,M,35,90,60
1985,6,M,40,60,40
1985,6,M,45,40,20
1985,6,M,50,20,10
1985,6,M,55,20,20
1985,6,M,60,20,10
1985,6,M,65,20,0
1985,6,M,70,10,10
1985,6,M,75,10,0
1985,6,M,80,0,0
1985,6,M,85,0,0
1985,7,F,0,110,50
1985,7,F,5,90,50
1985,7,F,10,90,50
1985,7,F,15,80,30
1985,7,F,20,140,60
1985,7,F,25,170,80
1985,7,F,30,140,60
1985,7,F,35,100,50
1985,7,F,40,70,30
1985,7,F,45,20,40
1985,7,F,50,30,10
1985,7,F,55,30,10
1985,7,F,60,0,0
1985,7,F,65,0,0
1985,7,F,70,0,0
1985,7,F,75,0,0
1985,7,F,80,0,0
1985,7,F,85,0,0
1985,7,M,0,100,60
1985,7,M,5,90,50
1985,7,M,10,90,40
1985,7,M,15,90,30
1985,7,M,20,110,60
1985,7,M,25,160,60
1985,7,M,30,130,80
1985,7,M,35,120,70
1985,7,M,40,90,60
1985,7,M,45,70,40
1985,7,M,50,30,20
1985,7,M,55,30,20
1985,7,M,60,0,0
1985,7,M,65,20,0
1985,7,M,70,0,0
1985,7,M,75,0,0
1985,7,M,80,0,0
1985,7,M,85,0,0
1985,8,F,0,240,210
1985,8,F,5,240,230
1985,8,F,10,230,170
1985,8,F,15,220,120
1985,8,F,20,270,230
1985,8,F,25,340,290
1985,8,F,30,360,390
1985,8,F,35,300,320
1985,8,F,40,220,200
1985,8,F,45,120,120
1985,8,F,50,80,80
1985,8,F,55,90,50
1985,8,F,60,70,40
1985,8,F,65,30,30
1985,8,F,70,20,0
1985,8,F,75,10,0
1985,8,F,80,0,0
1985,8,F,85,0,0
1985,8,M,0,230,220
1985,8,M,5,230,210
1985,8,M,10,240,200
1985,8,M,15,170,100
1985,8,M,20,190,170
1985,8,M,25,330,250
1985,8,M,30,340,330
1985,8,M,35,410,370
1985,8,M,40,280,240
1985,8,M,45,160,160
1985,8,M,50,130,140
1985,8,M,55,140,90
1985,8,M,60,70,50
1985,8,M,65,50,20
1985,8,M,70,0,0
1985,8,M,75,0,10
1985,8,M,80,0,0
1985,8,M,85,0,0
1986,1,F,0,3050,1290
1986,1,F,5,2810,1020
1986,1,F,10,2300,830
1986,1,F,15,3200,1010
1986,1,F,20,5450,3030
1986,1,F,25,5860,2730
1986,1,F,30,4520,2050
1986,1,F,35,3220,1480
1986,1,F,40,1870,920
1986,1,F,45,1180,550
1986,1,F,50,950,490
1986,1,F,55,930,380
1986,1,F,60,930,380
1986,1,F,65,690,310
1986,1,F,70,420,200
1986,1,F,75,250,100
1986,1,F,80,110,50
1986,1,F,85,40,40
1986,1,M,0,3070,1370
1986,1,M,5,2940,1110
1986,1,M,10,2540,830
1986,1,M,15,2920,770
1986,1,M,20,5390,2800
1986,1,M,25,5700,3220
1986,1,M,30,4810,2270
1986,1,M,35,4100,2160
1986,1,M,40,2800,1350
1986,1,M,45,1860,990
1986,1,M,50,1170,670
1986,1,M,55,850,420
1986,1,M,60,760,360
1986,1,M,65,600,240
1986,1,M,70,380,170
1986,1,M,75,230,60
1986,1,M,80,70,0
1986,1,M,85,40,40
1986,2,F,0,1820,730
1986,2,F,5,1780,670
1986,2,F,10,1500,530
1986,2,F,15,1980,650
1986,2,F,20,3330,1820
1986,2,F,25,3740,1630
1986,2,F,30,2800,1180
1986,2,F,35,1940,900
1986,2,F,40,1140,550
1986,2,F,45,730,320
1986,2,F,50,700,280
1986,2,F,55,580,300
1986,2,F,60,580,310
1986,2,F,65,390,190
1986,2,F,70,340,130
1986,2,F,75,210,90
1986,2,F,80,100,40
1986,2,F,85,30,40
1986,2,M,0,1970,730
1986,2,M,5,1970,680
1986,2,M,10,1780,530
1986,2,M,15,1980,560
1986,2,M,20,3100,1980
1986,2,M,25,3450,1770
1986,2,M,30,2880,1320
1986,2,M,35,2480,1170
1986,2,M,40,1590,800
1986,2,M,45,1000,530
1986,2,M,50,720,380
1986,2,M,55,560,280
1986,2,M,60,460,240
1986,2,M,65,380,180
1986,2,M,70,230,120
1986,2,M,75,100,50
1986,2,M,80,50,20
1986,2,M,85,20,0
1986,3,F,0,960,550
1986,3,F,5,910,410
1986,3,F,10,810,320
1986,3,F,15,1020,400
1986,3,F,20,1860,1100
1986,3,F,25,1730,1000
1986,3,F,30,1340,740
1986,3,F,35,1020,500
1986,3,F,40,660,300
1986,3,F,45,390,190
1986,3,F,50,270,150
1986,3,F,55,260,130
1986,3,F,60,260,80
1986,3,F,65,230,80
1986,3,F,70,150,80
1986,3,F,75,70,20
1986,3,F,80,30,20
1986,3,F,85,30,10
1986,3,M,0,990,610
1986,3,M,5,1010,430
1986,3,M,10,940,340
1986,3,M,15,1010,360
1986,3,M,20,1810,960
1986,3,M,25,1710,1160
1986,3,M,30,1390,920
1986,3,M,35,1200,740
1986,3,M,40,830,480
1986,3,M,45,530,310
1986,3,M,50,320,250
1986,3,M,55,300,180
1986,3,M,60,210,90
1986,3,M,65,230,50
1986,3,M,70,140,40
1986,3,M,75,80,30
1986,3,M,80,40,20
1986,3,M,85,0,10
1986,4,F,0,460,200
1986,4,F,5,390,180
1986,4,F,10,350,110
1986,4,F,15,410,200
1986,4,F,20,730,490
1986,4,F,25,790,410
1986,4,F,30,620,350
1986,4,F,35,480,240
1986,4,F,40,270,130
1986,4,F,45,160,90
1986,4,F,50,120,70
1986,4,F,55,120,70
1986,4,F,60,180,60
1986,4,F,65,140,50
1986,4,F,70,90,30
1986,4,F,75,60,20
1986,4,F,80,40,10
1986,4,F,85,20,10
1986,4,M,0,460,210
1986,4,M,5,440,170
1986,4,M,10,400,130
1986,4,M,15,480,110
1986,4,M,20,700,420
1986,4,M,25,780,420
1986,4,M,30,640,350
1986,4,M,35,550,280
1986,4,M,40,360,170
1986,4,M,45,200,110
1986,4,M,50,140,110
1986,4,M,55,120,70
1986,4,M,60,140,90
1986,4,M,65,120,40
1986,4,M,70,70,30
1986,4,M,75,40,10
1986,4,M,80,10,0
1986,4,M,85,0,0
1986,5,F,0,940,320
1986,5,F,5,860,270
1986,5,F,10,760,190
1986,5,F,15,840,290
1986,5,F,20,1710,870
1986,5,F,25,1830,750
1986,5,F,30,1400,500
1986,5,F,35,1050,390
1986,5,F,40,570,190
1986,5,F,45,380,150
1986,5,F,50,250,120
1986,5,F,55,280,90
1986,5,F,60,340,100
1986,5,F,65,240,70
1986,5,F,70,160,40
1986,5,F,75,90,40
1986,5,F,80,40,10
1986,5,F,85,20,0
1986,5,M,0,1030,380
1986,5,M,5,960,290
1986,5,M,10,830,220
1986,5,M,15,840,230
1986,5,M,20,1740,940
1986,5,M,25,1820,800
1986,5,M,30,1460,630
1986,5,M,35,1210,560
1986,5,M,40,770,310
1986,5,M,45,450,230
1986,5,M,50,310,100
1986,5,M,55,270,120
1986,5,M,60,260,110
1986,5,M,65,210,50
1986,5,M,70,150,50
1986,5,M,75,70,30
1986,5,M,80,20,20
1986,5,M,85,0,0
1986,6,F,0,110,50
1986,6,F,5,60,30
1986,6,F,10,60,30
1986,6,F,15,90,30
1986,6,F,20,140,90
1986,6,F,25,220,100
1986,6,F,30,130,60
1986,6,F,35,100,50
1986,6,F,40,50,20
1986,6,F,45,30,20
1986,6,F,50,20,0
1986,6,F,55,0,0
1986,6,F,60,20,20
1986,6,F,65,30,0
1986,6,F,70,0,0
1986,6,F,75,10,0
1986,6,F,80,0,0
1986,6,F,85,0,0
1986,6,M,0,80,30
1986,6,M,5,70,40
1986,6,M,10,50,50
1986,6,M,15,60,30
1986,6,M,20,170,110
1986,6,M,25,160,120
1986,6,M,30,130,60
1986,6,M,35,100,80
1986,6,M,40,50,30
1986,6,M,45,30,20
1986,6,M,50,20,20
1986,6,M,55,20,20
1986,6,M,60,20,30
1986,6,M,65,20,0
1986,6,M,70,20,0
1986,6,M,75,0,10
1986,6,M,80,0,0
1986,6,M,85,0,0
1986,7,F,0,100,50
1986,7,F,5,110,40
1986,7,F,10,90,30
1986,7,F,15,70,20
1986,7,F,20,130,60
1986,7,F,25,150,70
1986,7,F,30,130,70
1986,7,F,35,120,40
1986,7,F,40,60,20
1986,7,F,45,30,20
1986,7,F,50,0,20
1986,7,F,55,0,0
1986,7,F,60,20,0
1986,7,F,65,0,0
1986,7,F,70,0,0
1986,7,F,75,0,0
1986,7,F,80,0,0
1986,7,F,85,0,0
1986,7,M,0,70,40
1986,7,M,5,110,40
1986,7,M,10,80,30
1986,7,M,15,60,30
1986,7,M,20,90,80
1986,7,M,25,130,120
1986,7,M,30,120,80
1986,7,M,35,150,80
1986,7,M,40,80,40
1986,7,M,45,60,40
1986,7,M,50,20,50
1986,7,M,55,30,0
1986,7,M,60,0,0
1986,7,M,65,0,0
1986,7,M,70,0,0
1986,7,M,75,0,0
1986,7,M,80,0,0
1986,7,M,85,0,0
1986,8,F,0,240,200
1986,8,F,5,250,190
1986,8,F,10,210,160
1986,8,F,15,180,110
1986,8,F,20,290,220
1986,8,F,25,390,280
1986,8,F,30,370,310
1986,8,F,35,350,300
1986,8,F,40,220,190
1986,8,F,45,130,110
1986,8,F,50,60,90
1986,8,F,55,80,50
1986,8,F,60,40,30
1986,8,F,65,40,0
1986,8,F,70,20,0
1986,8,F,75,0,0
1986,8,F,80,0,0
1986,8,F,85,0,0
1986,8,M,0,260,210
1986,8,M,5,270,200
1986,8,M,10,240,180
1986,8,M,15,180,110
1986,8,M,20,310,190
1986,8,M,25,400,280
1986,8,M,30,370,280
1986,8,M,35,400,380
1986,8,M,40,290,250
1986,8,M,45,200,170
1986,8,M,50,120,120
1986,8,M,55,120,90
1986,8,M,60,50,50
1986,8,M,65,40,10
1986,8,M,70,0,0
1986,8,M,75,0,0
1986,8,M,80,0,0
1986,8,M,85,0,0
1987,1,F,0,3550,1260
1987,1,F,5,3460,1060
1987,1,F,10,2760,780
1987,1,F,15,3300,1060
1987,1,F,20,5980,2920
1987,1,F,25,7150,3110
1987,1,F,30,5430,2100
1987,1,F,35,3820,1540
1987,1,F,40,2190,940
1987,1,F,45,1340,560
1987,1,F,50,1000,490
1987,1,F,55,1040,390
1987,1,F,60,1070,410
1987,1,F,65,740,350
1987,1,F,70,440,250
1987,1,F,75,260,130
1987,1,F,80,100,50
1987,1,F,85,120,60
1987,1,M,0,3610,1300
1987,1,M,5,3600,1070
1987,1,M,10,2910,810
1987,1,M,15,3190,890
1987,1,M,20,5600,2730
1987,1,M,25,6910,3410
1987,1,M,30,5820,2520
1987,1,M,35,4730,2070
1987,1,M,40,3440,1540
1987,1,M,45,2040,950
1987,1,M,50,1330,630
1987,1,M,55,970,450
1987,1,M,60,850,340
1987,1,M,65,670,300
1987,1,M,70,390,180
1987,1,M,75,200,100
1987,1,M,80,80,50
1987,1,M,85,100,30
1987,2,F,0,2250,740
1987,2,F,5,2120,680
1987,2,F,10,1690,540
1987,2,F,15,2150,610
1987,2,F,20,3710,1940
1987,2,F,25,4210,1710
1987,2,F,30,3270,1300
1987,2,F,35,2260,930
1987,2,F,40,1330,580
1987,2,F,45,770,360
1987,2,F,50,680,370
1987,2,F,55,720,240
1987,2,F,60,610,290
1987,2,F,65,510,240
1987,2,F,70,310,130
1987,2,F,75,200,90
1987,2,F,80,80,50
1987,2,F,85,50,50
1987,2,M,0,2300,780
1987,2,M,5,2360,680
1987,2,M,10,1910,510
1987,2,M,15,2260,600
1987,2,M,20,3310,1850
1987,2,M,25,4180,1970
1987,2,M,30,3580,1350
1987,2,M,35,2800,1160
1987,2,M,40,1900,850
1987,2,M,45,1110,520
1987,2,M,50,770,380
1987,2,M,55,570,330
1987,2,M,60,490,250
1987,2,M,65,420,180
1987,2,M,70,240,110
1987,2,M,75,150,80
1987,2,M,80,70,20
1987,2,M,85,30,20
1987,3,F,0,1100,560
1987,3,F,5,1110,470
1987,3,F,10,990,320
1987,3,F,15,1110,470
1987,3,F,20,1760,1140
1987,3,F,25,2060,1130
1987,3,F,30,1490,770
1987,3,F,35,1150,580
1987,3,F,40,840,350
1987,3,F,45,520,230
1987,3,F,50,340,180
1987,3,F,55,330,130
1987,3,F,60,330,110
1987,3,F,65,260,90
1987,3,F,70,210,70
1987,3,F,75,110,30
1987,3,F,80,50,20
1987,3,F,85,30,10
1987,3,M,0,1130,680
1987,3,M,5,1210,470
1987,3,M,10,1060,360
1987,3,M,15,1070,390
1987,3,M,20,1660,1070
1987,3,M,25,1890,1190
1987,3,M,30,1600,870
1987,3,M,35,1310,720
1987,3,M,40,1020,590
1987,3,M,45,590,430
1987,3,M,50,390,200
1987,3,M,55,340,140
1987,3,M,60,290,120
1987,3,M,65,280,90
1987,3,M,70,180,40
1987,3,M,75,80,30
1987,3,M,80,30,0
1987,3,M,85,20,10
1987,4,F,0,450,210
1987,4,F,5,380,170
1987,4,F,10,330,120
1987,4,F,15,400,180
1987,4,F,20,670,510
1987,4,F,25,800,520
1987,4,F,30,630,300
1987,4,F,35,440,230
1987,4,F,40,250,120
1987,4,F,45,150,70
1987,4,F,50,140,70
1987,4,F,55,120,80
1987,4,F,60,150,60
1987,4,F,65,120,50
1987,4,F,70,100,30
1987,4,F,75,50,30
1987,4,F,80,30,20
1987,4,F,85,40,0
1987,4,M,0,430,200
1987,4,M,5,430,180
1987,4,M,10,330,110
1987,4,M,15,410,140
1987,4,M,20,650,440
1987,4,M,25,720,480
1987,4,M,30,700,370
1987,4,M,35,500,270
1987,4,M,40,330,190
1987,4,M,45,210,130
1987,4,M,50,130,100
1987,4,M,55,130,70
1987,4,M,60,120,50
1987,4,M,65,130,50
1987,4,M,70,60,20
1987,4,M,75,30,10
1987,4,M,80,10,30
1987,4,M,85,0,0
1987,5,F,0,1160,370
1987,5,F,5,1130,290
1987,5,F,10,880,200
1987,5,F,15,1040,370
1987,5,F,20,1750,1140
1987,5,F,25,1940,950
1987,5,F,30,1670,640
1987,5,F,35,1170,430
1987,5,F,40,670,260
1987,5,F,45,380,190
1987,5,F,50,340,120
1987,5,F,55,340,130
1987,5,F,60,370,110
1987,5,F,65,280,100
1987,5,F,70,180,60
1987,5,F,75,110,40
1987,5,F,80,40,20
1987,5,F,85,20,0
1987,5,M,0,1250,450
1987,5,M,5,1210,330
1987,5,M,10,910,210
1987,5,M,15,960,360
1987,5,M,20,1720,1050
1987,5,M,25,1890,1100
1987,5,M,30,1670,740
1987,5,M,35,1440,550
1987,5,M,40,960,380
1987,5,M,45,500,220
1987,5,M,50,320,140
1987,5,M,55,280,130
1987,5,M,60,280,110
1987,5,M,65,280,80
1987,5,M,70,140,70
1987,5,M,75,70,40
1987,5,M,80,40,0
1987,5,M,85,10,0
1987,6,F,0,120,60
1987,6,F,5,80,40
1987,6,F,10,60,30
1987,6,F,15,70,40
1987,6,F,20,120,120
1987,6,F,25,200,140
1987,6,F,30,150,100
1987,6,F,35,80,70
1987,6,F,40,50,40
1987,6,F,45,30,0
1987,6,F,50,20,0
1987,6,F,55,20,0
1987,6,F,60,30,0
1987,6,F,65,20,0
1987,6,F,70,0,0
1987,6,F,75,10,10
1987,6,F,80,0,0
1987,6,F,85,0,0
1987,6,M,0,90,50
1987,6,M,5,80,40
1987,6,M,10,50,30
1987,6,M,15,70,30
1987,6,M,20,120,100
1987,6,M,25,180,120
1987,6,M,30,130,80
1987,6,M,35,100,60
1987,6,M,40,70,40
1987,6,M,45,40,30
1987,6,M,50,20,0
1987,6,M,55,30,0
1987,6,M,60,20,20
1987,6,M,65,10,0
1987,6,M,70,0,10
1987,6,M,75,0,0
1987,6,M,80,0,0
1987,6,M,85,0,0
1987,7,F,0,100,40
1987,7,F,5,90,40
1987,7,F,10,80,70
1987,7,F,15,70,40
1987,7,F,20,100,70
1987,7,F,25,160,80
1987,7,F,30,160,60
1987,7,F,35,80,50
1987,7,F,40,70,40
1987,7,F,45,30,30
1987,7,F,50,30,40
1987,7,F,55,0,0
1987,7,F,60,20,0
1987,7,F,65,0,0
1987,7,F,70,0,0
1987,7,F,75,0,0
1987,7,F,80,0,0
1987,7,F,85,0,0
1987,7,M,0,80,60
1987,7,M,5,90,30
1987,7,M,10,70,30
1987,7,M,15,60,40
1987,7,M,20,110,70
1987,7,M,25,170,100
1987,7,M,30,120,90
1987,7,M,35,110,70
1987,7,M,40,90,50
1987,7,M,45,60,40
1987,7,M,50,40,30
1987,7,M,55,20,20
1987,7,M,60,0,0
1987,7,M,65,0,0
1987,7,M,70,0,0
1987,7,M,75,0,0
1987,7,M,80,0,0
1987,7,M,85,0,0
1987,8,F,0,210,220
1987,8,F,5,220,210
1987,8,F,10,190,140
1987,8,F,15,200,120
1987,8,F,20,300,240
1987,8,F,25,370,300
1987,8,F,30,420,340
1987,8,F,35,340,290
1987,8,F,40,250,230
1987,8,F,45,140,140
1987,8,F,50,90,80
1987,8,F,55,80,50
1987,8,F,60,60,0
1987,8,F,65,30,0
1987,8,F,70,20,0
1987,8,F,75,10,0
1987,8,F,80,0,0
1987,8,F,85,0,0
1987,8,M,0,280,180
1987,8,M,5,240,190
1987,8,M,10,230,140
1987,8,M,15,160,110
1987,8,M,20,190,200
1987,8,M,25,350,270
1987,8,M,30,390,330
1987,8,M,35,330,370
1987,8,M,40,330,260
1987,8,M,45,190,160
1987,8,M,50,130,120
1987,8,M,55,120,80
1987,8,M,60,50,0
1987,8,M,65,40,0
1987,8,M,70,10,0
1987,8,M,75,0,0
1987,8,M,80,0,0
1987,8,M,85,0,0
1988,1,F,0,3880,1240
1988,1,F,5,3850,1130
1988,1,F,10,3010,790
1988,1,F,15,3940,1140
1988,1,F,20,6240,3450
1988,1,F,25,7790,3500
1988,1,F,30,6030,2270
1988,1,F,35,4260,1670
1988,1,F,40,2700,1110
1988,1,F,45,1480,710
1988,1,F,50,1110,520
1988,1,F,55,1150,440
1988,1,F,60,1070,390
1988,1,F,65,800,310
1988,1,F,70,410,230
1988,1,F,75,280,110
1988,1,F,80,110,50
1988,1,F,85,60,20
1988,1,M,0,4020,1270
1988,1,M,5,3990,1100
1988,1,M,10,3250,840
1988,1,M,15,3400,930
1988,1,M,20,6100,3170
1988,1,M,25,7720,3750
1988,1,M,30,6890,2820
1988,1,M,35,5320,2220
1988,1,M,40,3850,1650
1988,1,M,45,2430,1040
1988,1,M,50,1470,740
1988,1,M,55,1070,490
1988,1,M,60,910,400
1988,1,M,65,720,330
1988,1,M,70,390,160
1988,1,M,75,210,80
1988,1,M,80,80,40
1988,1,M,85,40,0
1988,2,F,0,2390,780
1988,2,F,5,2360,700
1988,2,F,10,1830,540
1988,2,F,15,2490,650
1988,2,F,20,3650,1920
1988,2,F,25,4610,1830
1988,2,F,30,3720,1240
1988,2,F,35,2540,980
1988,2,F,40,1550,650
1988,2,F,45,910,460
1988,2,F,50,650,290
1988,2,F,55,680,300
1988,2,F,60,690,300
1988,2,F,65,480,220
1988,2,F,70,320,100
1988,2,F,75,180,110
1988,2,F,80,70,40
1988,2,F,85,30,0
1988,2,M,0,2580,870
1988,2,M,5,2550,760
1988,2,M,10,1950,530
1988,2,M,15,2450,620
1988,2,M,20,3380,1900
1988,2,M,25,4460,1990
1988,2,M,30,3960,1480
1988,2,M,35,3000,1210
1988,2,M,40,2090,970
1988,2,M,45,1220,560
1988,2,M,50,770,400
1988,2,M,55,640,340
1988,2,M,60,510,260
1988,2,M,65,440,220
1988,2,M,70,230,110
1988,2,M,75,160,60
1988,2,M,80,50,20
1988,2,M,85,0,0
1988,3,F,0,1480,610
1988,3,F,5,1460,460
1988,3,F,10,1300,340
1988,3,F,15,1500,460
1988,3,F,20,2030,1220
1988,3,F,25,2550,1250
1988,3,F,30,2090,840
1988,3,F,35,1610,580
